"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"j","LocationRoadwayType","j:LocationRoadwayType","j","IntersectionCategoryCode","j:IntersectionCategoryCode","0","unbounded",,940
"j","LocationRoadwayType","j:LocationRoadwayType","j","TrafficwayDescriptionCode","j:TrafficwayDescriptionCode","0","unbounded",,950
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayTotalLanesQuantity","j:RoadwayTotalLanesQuantity","0","unbounded",,960
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayHorizontalAlignmentCode","j:RoadwayHorizontalAlignmentCode","0","unbounded",,970
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayGradeCode","j:RoadwayGradeCode","0","unbounded",,980
"j","LocationRoadwayType","j:LocationRoadwayType","j","BridgeStructure","j:BridgeStructure","0","unbounded",,990
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveApplicableIndicator","j:RoadwayCurveApplicableIndicator","0","unbounded",,1000
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveRadiusLengthMeasure","j:RoadwayCurveRadiusLengthMeasure","0","unbounded",,1010
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveLengthMeasure","j:RoadwayCurveLengthMeasure","0","unbounded",,1020
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveSuperelevationMeasure","j:RoadwayCurveSuperelevationMeasure","0","unbounded",,1030
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayGradeSlopePercentage","j:RoadwayGradeSlopePercentage","0","unbounded",,1040
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayNationalHighwayPartCode","j:RoadwayNationalHighwayPartCode","0","unbounded",,1050
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayFunctionalClassCode","j:RoadwayFunctionalClassCode","0","unbounded",,1060
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayAnnualAverageDailyTraffic","j:RoadwayAnnualAverageDailyTraffic","0","unbounded",,1070
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayLaneWidthMeasure","j:RoadwayLaneWidthMeasure","0","unbounded",,1080
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayShoulderWidthMeasure","j:RoadwayShoulderWidthMeasure","0","unbounded",,1090
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayMedianWidthMeasure","j:RoadwayMedianWidthMeasure","0","unbounded",,1100
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayAccessControlCode","j:RoadwayAccessControlCode","0","unbounded",,1110
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayRailwayCrossingIdentification","j:RoadwayRailwayCrossingIdentification","0","unbounded",,1120
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayLightingCode","j:RoadwayLightingCode","0","unbounded",,1130
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayPavementLongitudinalMarkingFunctionColorCode","j:RoadwayPavementLongitudinalMarkingFunctionColorCode","0","unbounded",,1140
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayPavementLongitudinalMarkingMaterialCode","j:RoadwayPavementLongitudinalMarkingMaterialCode","0","unbounded",,1150
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayBikewayCode","j:RoadwayBikewayCode","0","unbounded",,1160
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayDelineatorPresenceCode","j:RoadwayDelineatorPresenceCode","0","unbounded",,1170
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayIntersectionTrafficControlCategoryCode","j:RoadwayIntersectionTrafficControlCategoryCode","0","unbounded",,1180
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayMainlineLanesNumberCode","j:RoadwayMainlineLanesNumberCode","0","unbounded",,1190
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwaySideRoadLanesNumberCode","j:RoadwaySideRoadLanesNumberCode","0","unbounded",,1200
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity","j:RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity","0","unbounded",,1210
"nc","LocationType","nc:LocationType","nc","LocationAddress","nc:LocationAddress","0","unbounded","",10
"nc","LocationType","nc:LocationType","nc","LocationAddressGrid","nc:LocationAddressGrid","0","unbounded","",20
"nc","LocationType","nc:LocationType","nc","LocationAltitudeMeasure","nc:LocationAltitudeMeasure","0","unbounded","",30
"nc","LocationType","nc:LocationType","nc","LocationArea","nc:LocationArea","0","unbounded","",40
"nc","LocationType","nc:LocationType","nc","LocationCategory","nc:LocationCategory","0","unbounded","",50
"nc","LocationType","nc:LocationType","nc","LocationContactInformation","nc:LocationContactInformation","0","unbounded","",60
"nc","LocationType","nc:LocationType","nc","LocationCrossStreet","nc:LocationCrossStreet","0","unbounded","",70
"nc","LocationType","nc:LocationType","nc","LocationDepthMeasure","nc:LocationDepthMeasure","0","unbounded","",80
"nc","LocationType","nc:LocationType","nc","LocationDescriptionText","nc:LocationDescriptionText","0","unbounded","",90
"nc","LocationType","nc:LocationType","nc","LocationGeographicElevation","nc:LocationGeographicElevation","0","unbounded","",100
"nc","LocationType","nc:LocationType","nc","LocationHighway","nc:LocationHighway","0","unbounded","",110
"nc","LocationType","nc:LocationType","nc","LocationLandmarkText","nc:LocationLandmarkText","0","unbounded","",120
"nc","LocationType","nc:LocationType","nc","LocationLocale","nc:LocationLocale","0","unbounded","",130
"nc","LocationType","nc:LocationType","nc","LocationMapLocation","nc:LocationMapLocation","0","unbounded","",140
"nc","LocationType","nc:LocationType","nc","LocationMGRSCoordinate","nc:LocationMGRSCoordinate","0","unbounded","",150
"nc","LocationType","nc:LocationType","nc","LocationName","nc:LocationName","0","unbounded","",160
"nc","LocationType","nc:LocationType","nc","LocationRangeDescriptionText","nc:LocationRangeDescriptionText","0","unbounded","",170
"nc","LocationType","nc:LocationType","nc","LocationRelativeLocation","nc:LocationRelativeLocation","0","unbounded","",180
"nc","LocationType","nc:LocationType","nc","LocationSurroundingAreaDescriptionText","nc:LocationSurroundingAreaDescriptionText","0","unbounded","",190
"nc","LocationType","nc:LocationType","nc","LocationTwoDimensionalGeographicCoordinate","nc:LocationTwoDimensionalGeographicCoordinate","0","unbounded","",210
"nc","LocationType","nc:LocationType","nc","LocationUTMCoordinate","nc:LocationUTMCoordinate","0","unbounded","",220
"nc","LongitudeCoordinateType","nc:LongitudeCoordinateType","nc","LongitudeDegreeValue","nc:LongitudeDegreeValue","0","unbounded",,10
"nc","LongitudeCoordinateType","nc:LongitudeCoordinateType","nc","LongitudeMinuteValue","nc:LongitudeMinuteValue","0","unbounded",,20
"nc","LongitudeCoordinateType","nc:LongitudeCoordinateType","nc","LongitudeSecondValue","nc:LongitudeSecondValue","0","unbounded",,30
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentBottomVerticalCoordinateValue","ansi-nist:SegmentBottomVerticalCoordinateValue","0","unbounded","",890
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentLocationCode","ansi-nist:SegmentLocationCode","0","unbounded","",900
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentFingerViewCode","ansi-nist:SegmentFingerViewCode","0","unbounded","",910
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentFingerText","ansi-nist:SegmentFingerText","0","unbounded","",920
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentLeftHorizontalCoordinateValue","ansi-nist:SegmentLeftHorizontalCoordinateValue","0","unbounded","",930
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentRightHorizontalCoordinateValue","ansi-nist:SegmentRightHorizontalCoordinateValue","0","unbounded","",940
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentText","ansi-nist:SegmentText","0","unbounded","",950
"ansi-nist","MajorCasePrintSegmentOffsetType","ansi-nist:MajorCasePrintSegmentOffsetType","ansi-nist","SegmentTopVerticalCoordinateValue","ansi-nist:SegmentTopVerticalCoordinateValue","0","unbounded","",960
"scr","ManifestType","scr:ManifestType","scr","ManifestCategoryCode","scr:ManifestCategoryCode","0","unbounded",,2130
"scr","ManifestType","scr:ManifestType","scr","ManifestCategoryCodeDescriptionText","scr:ManifestCategoryCodeDescriptionText","0","unbounded",,2140
"nc","MapLocationType","nc:MapLocationType","nc","MapCoordinateFullText","nc:MapCoordinateFullText","0","unbounded",,10
"nc","MapLocationType","nc:MapLocationType","nc","MapDate","nc:MapDate","0","unbounded",,20
"nc","MapLocationType","nc:MapLocationType","nc","MapElevationCoordinateText","nc:MapElevationCoordinateText","0","unbounded",,30
"nc","MapLocationType","nc:MapLocationType","nc","MapHorizontalCoordinateText","nc:MapHorizontalCoordinateText","0","unbounded",,40
"nc","MapLocationType","nc:MapLocationType","nc","MapLocationDescriptionText","nc:MapLocationDescriptionText","0","unbounded",,50
"nc","MapLocationType","nc:MapLocationType","nc","MapName","nc:MapName","0","unbounded",,60
"nc","MapLocationType","nc:MapLocationType","nc","MapPageID","nc:MapPageID","0","unbounded",,70
"nc","MapLocationType","nc:MapLocationType","nc","MapQuadrantText","nc:MapQuadrantText","0","unbounded",,80
"nc","MapLocationType","nc:MapLocationType","nc","MapVersionID","nc:MapVersionID","0","unbounded",,90
"nc","MapLocationType","nc:MapLocationType","nc","MapVerticalCoordinateText","nc:MapVerticalCoordinateText","0","unbounded",,100
"geo","MapType","geo:MapType","xls","Map","xls:Map","1","unbounded","A map image (gif, jpeg, png, tiff, svg, etc.), base64 encoded in-line, or referenced via a URL.",230
"geo","MapViewContextType","geo:MapViewContextType","context","ViewContext","context:ViewContext","1","unbounded","Map view context information to retrieve a particular map image from an OGC Web Map Service (WMS).",240
"geo","MapWithViewContextType","geo:MapWithViewContextType","xls","Map","xls:Map","1","unbounded","A map and its view context.  See:  MapType, MapViewContextType.",250
"geo","MapWithViewContextType","geo:MapWithViewContextType","context","ViewContext","context:ViewContext","1","unbounded","A map and its view context.  See:  MapType, MapViewContextType.",260
"scr","MarriageAssociationAugmentationType","scr:MarriageAssociationAugmentationType","scr","DivorceDecreeIndicator","scr:DivorceDecreeIndicator","0","unbounded",,2150
"scr","MarriageAssociationAugmentationType","scr:MarriageAssociationAugmentationType","scr","MarriageCertificateIndicator","scr:MarriageCertificateIndicator","0","unbounded",,2160
"scr","MarriageAssociationAugmentationType","scr:MarriageAssociationAugmentationType","scr","MarriageNumeric","scr:MarriageNumeric","0","unbounded",,2170
"scr","MarriageAssociationAugmentationType","scr:MarriageAssociationAugmentationType","scr","MarriageCityName","scr:MarriageCityName","0","unbounded",,2180
"nc","MarriageStatusType","nc:MarriageStatusType","nc","PersonUnionStatusCode","nc:PersonUnionStatusCode","0","unbounded",,70
"it","MasterType","it:MasterType","it","MasterNationalityText","it:MasterNationalityText","0","unbounded",,370
"im","MatchCandidateStatusType","im:MatchCandidateStatusType","im","MatchCandidateStatusCode","im:MatchCandidateStatusCode","0","unbounded",,10
"geo","MeasurementType","geo:MeasurementType","om","Measurement","om:Measurement","1","unbounded","An Observation,  the result of which is a relative measure, with a unit of measure, relative code, and quantity.  See:  ObservationType.",330
"nc","MeasureMetadataType","nc:MeasureMetadataType","nc","MeasureDate","nc:MeasureDate","0","unbounded","",10
"nc","MeasureMetadataType","nc:MeasureMetadataType","nc","Measurer","nc:Measurer","0","unbounded","",20
"nc","MeasurePointValueType","nc:MeasurePointValueType","nc","pointValueMargin","nc:pointValueMargin","0","1","",10
"nc","MeasureRangeValueType","nc:MeasureRangeValueType","nc","RangeMinimumValue","nc:RangeMinimumValue","0","unbounded","",10
"nc","MeasureRangeValueType","nc:MeasureRangeValueType","nc","RangeMaximumValue","nc:RangeMaximumValue","0","unbounded","",20
"nc","MeasureType","nc:MeasureType","nc","MeasureValue","nc:MeasureValue","0","unbounded","",2
"nc","MeasureType","nc:MeasureType","nc","MeasureUnitText","nc:MeasureUnitText","0","unbounded","",15
"nc","MeasureType","nc:MeasureType","nc","MeasureCategoryText","nc:MeasureCategoryText","0","unbounded","",20
"nc","MeasureType","nc:MeasureType","nc","MeasureEstimatedIndicator","nc:MeasureEstimatedIndicator","0","unbounded","",40
"scr","MedicalConditionAugmentationType","scr:MedicalConditionAugmentationType","scr","PersonMedicalConditionCategoryCode","scr:PersonMedicalConditionCategoryCode","0","unbounded",,2200
"scr","MedicalConditionAugmentationType","scr:MedicalConditionAugmentationType","scr","NCICDataIndicator","scr:NCICDataIndicator","0","unbounded",,2210
"scr","MedicalConditionAugmentationType","scr:MedicalConditionAugmentationType","scr","PersonMedicalConditionStatus","scr:PersonMedicalConditionStatus","0","unbounded",,2220
"nc","MedicalConditionType","nc:MedicalConditionType","nc","MedicalConditionText","nc:MedicalConditionText","0","unbounded",,10
"nc","MedicalConditionType","nc:MedicalConditionType","nc","MedicalConditionCauseText","nc:MedicalConditionCauseText","0","unbounded",,20
"nc","MedicalConditionType","nc:MedicalConditionType","nc","MedicalConditionDescriptionText","nc:MedicalConditionDescriptionText","0","unbounded",,30
"nc","MedicalConditionType","nc:MedicalConditionType","nc","MedicalConditionPresentIndicator","nc:MedicalConditionPresentIndicator","0","unbounded",,40
"nc","MedicalConditionType","nc:MedicalConditionType","nc","MedicalConditionSeverityText","nc:MedicalConditionSeverityText","0","unbounded",,50
"nc","MetadataType","nc:MetadataType","nc","AdministrativeID","nc:AdministrativeID","0","unbounded",,190
"nc","MetadataType","nc:MetadataType","nc","CommentText","nc:CommentText","0","unbounded","",195
"nc","MetadataType","nc:MetadataType","nc","CommentTitleText","nc:CommentTitleText","0","unbounded",,200
"nc","MetadataType","nc:MetadataType","nc","DistributionText","nc:DistributionText","0","unbounded",,210
"nc","MetadataType","nc:MetadataType","nc","EffectiveDate","nc:EffectiveDate","0","unbounded",,220
"nc","MetadataType","nc:MetadataType","nc","ExpirationDate","nc:ExpirationDate","0","unbounded",,240
"nc","MetadataType","nc:MetadataType","nc","LanguageText","nc:LanguageText","0","unbounded",,260
"nc","MetadataType","nc:MetadataType","nc","LastUpdatedDate","nc:LastUpdatedDate","0","unbounded",,270
"nc","MetadataType","nc:MetadataType","nc","LastVerifiedDate","nc:LastVerifiedDate","0","unbounded",,290
"nc","MetadataType","nc:MetadataType","nc","ProbabilityNumeric","nc:ProbabilityNumeric","0","unbounded",,310
"nc","MetadataType","nc:MetadataType","nc","QualityCommentText","nc:QualityCommentText","0","unbounded",,320
"nc","MetadataType","nc:MetadataType","nc","QualityCommentTitleText","nc:QualityCommentTitleText","0","unbounded",,330
"nc","MetadataType","nc:MetadataType","nc","QualityValidityCode","nc:QualityValidityCode","0","unbounded",,340
"nc","MetadataType","nc:MetadataType","nc","ReliabilityNumeric","nc:ReliabilityNumeric","0","unbounded",,350
"nc","MetadataType","nc:MetadataType","nc","ReportedDate","nc:ReportedDate","0","unbounded",,360
"nc","MetadataType","nc:MetadataType","nc","ReportingOrganizationText","nc:ReportingOrganizationText","0","unbounded",,380
"nc","MetadataType","nc:MetadataType","nc","ReportingPersonRoleText","nc:ReportingPersonRoleText","0","unbounded",,390
"nc","MetadataType","nc:MetadataType","nc","ReportingPersonText","nc:ReportingPersonText","0","unbounded",,400
"nc","MetadataType","nc:MetadataType","nc","SensitivityText","nc:SensitivityText","0","unbounded",,410
"nc","MetadataType","nc:MetadataType","nc","CreatorName","nc:CreatorName","0","unbounded",,420
"nc","MetadataType","nc:MetadataType","nc","DescriptionText","nc:DescriptionText","0","unbounded",,430
"nc","MetadataType","nc:MetadataType","nc","SourceIDText","nc:SourceIDText","0","unbounded",,440
"nc","MetadataType","nc:MetadataType","nc","SourceContactPersonText","nc:SourceContactPersonText","0","unbounded",,450
"nc","MetadataType","nc:MetadataType","nc","PublisherName","nc:PublisherName","0","unbounded",,460
"nc","MetadataType","nc:MetadataType","nc","ReleaseDate","nc:ReleaseDate","0","unbounded",,470
"nc","MetadataType","nc:MetadataType","nc","RepositoryID","nc:RepositoryID","0","unbounded",,490
"nc","MetadataType","nc:MetadataType","nc","SourceText","nc:SourceText","0","unbounded",,500
"nc","MGRSCoordinateType","nc:MGRSCoordinateType","nc","MGRSCoordinateID","nc:MGRSCoordinateID","1","1","",10
"nc","MGRSCoordinateType","nc:MGRSCoordinateType","nc","MGRSCoordinateSquareID","nc:MGRSCoordinateSquareID","1","1","",20
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryBranchName","nc:MilitaryBranchName","0","unbounded",,10
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryDischargeDate","nc:MilitaryDischargeDate","0","unbounded",,20
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryDischargeCategory","nc:MilitaryDischargeCategory","0","unbounded",,40
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryExemptionDescriptionText","nc:MilitaryExemptionDescriptionText","0","unbounded",,50
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryExperienceIndicator","nc:MilitaryExperienceIndicator","0","unbounded",,60
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryReleaseDate","nc:MilitaryReleaseDate","0","unbounded",,70
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryReleaseCategoryText","nc:MilitaryReleaseCategoryText","0","unbounded",,80
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryServiceActiveIndicator","nc:MilitaryServiceActiveIndicator","0","unbounded",,90
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryServiceTimeMeasure","nc:MilitaryServiceTimeMeasure","0","unbounded",,100
"nc","MilitarySummaryType","nc:MilitarySummaryType","nc","MilitaryStatus","nc:MilitaryStatus","0","unbounded",,110
"ansi-nist","MinutiaeFingerPatternType","ansi-nist:MinutiaeFingerPatternType","ansi-nist","FingerPatternCodeSourceCode","ansi-nist:FingerPatternCodeSourceCode","0","unbounded","",1100
"ansi-nist","MinutiaeFingerPatternType","ansi-nist:MinutiaeFingerPatternType","ansi-nist","FingerPattern","ansi-nist:FingerPattern","0","unbounded","",1120
"ansi-nist","MinutiaeFingerPositionType","ansi-nist:MinutiaeFingerPositionType","ansi-nist","PositionHorizontalCoordinateValue","ansi-nist:PositionHorizontalCoordinateValue","0","unbounded","",1120
"ansi-nist","MinutiaeFingerPositionType","ansi-nist:MinutiaeFingerPositionType","ansi-nist","PositionVerticalCoordinateValue","ansi-nist:PositionVerticalCoordinateValue","0","unbounded","",1130
"ansi-nist","MinutiaeReadingSystemType","ansi-nist:MinutiaeReadingSystemType","ansi-nist","ReadingSystemCodingMethodCode","ansi-nist:ReadingSystemCodingMethodCode","0","unbounded","",1210
"ansi-nist","MinutiaeReadingSystemType","ansi-nist:MinutiaeReadingSystemType","ansi-nist","ReadingSystemName","ansi-nist:ReadingSystemName","0","unbounded","",1220
"ansi-nist","MinutiaeReadingSystemType","ansi-nist:MinutiaeReadingSystemType","ansi-nist","ReadingSystemSubsystemIdentification","ansi-nist:ReadingSystemSubsystemIdentification","0","unbounded","",1230
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeNISTStandard","ansi-nist:MinutiaeNISTStandard","0","unbounded","",1140
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeFingerCorePosition","ansi-nist:MinutiaeFingerCorePosition","0","unbounded","",1150
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeFingerDeltaPosition","ansi-nist:MinutiaeFingerDeltaPosition","0","unbounded","",1160
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeFingerPatternDetail","ansi-nist:MinutiaeFingerPatternDetail","0","unbounded","",1170
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeFormatNISTStandardIndicator","ansi-nist:MinutiaeFormatNISTStandardIndicator","0","unbounded","",1190
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeImpressionCaptureCategory","ansi-nist:MinutiaeImpressionCaptureCategory","0","unbounded","",1210
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaeFingerPosition","ansi-nist:MinutiaeFingerPosition","0","unbounded","",1230
"ansi-nist","MinutiaeType","ansi-nist:MinutiaeType","ansi-nist","MinutiaePalmPosition","ansi-nist:MinutiaePalmPosition","0","unbounded","",1250
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionBottomCoordinateValue","ansi-nist:PositionBottomCoordinateValue","0","unbounded","",1240
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionDirectionDegreeValue","ansi-nist:PositionDirectionDegreeValue","0","unbounded","",1250
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionHorizontalCoordinateValue","ansi-nist:PositionHorizontalCoordinateValue","0","unbounded","",1260
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionThetaAngleMeasure","ansi-nist:PositionThetaAngleMeasure","0","unbounded","",1270
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionTopCoordinateValue","ansi-nist:PositionTopCoordinateValue","0","unbounded","",1280
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionUncertaintyValue","ansi-nist:PositionUncertaintyValue","0","unbounded","",1290
"ansi-nist","MinutiaPositionType","ansi-nist:MinutiaPositionType","ansi-nist","PositionVerticalCoordinateValue","ansi-nist:PositionVerticalCoordinateValue","0","unbounded","",1300
"ansi-nist","MinutiaRidgeCountType","ansi-nist:MinutiaRidgeCountType","ansi-nist","RidgeCountReferenceIdentification","ansi-nist:RidgeCountReferenceIdentification","0","unbounded","",1310
"ansi-nist","MinutiaRidgeCountType","ansi-nist:MinutiaRidgeCountType","ansi-nist","RidgeCountValue","ansi-nist:RidgeCountValue","0","unbounded","",1320
"ansi-nist","MinutiaType","ansi-nist:MinutiaType","ansi-nist","PositionHorizontalCoordinateValue","ansi-nist:PositionHorizontalCoordinateValue","0","unbounded","",970
"ansi-nist","MinutiaType","ansi-nist:MinutiaType","ansi-nist","PositionVerticalCoordinateValue","ansi-nist:PositionVerticalCoordinateValue","0","unbounded","",980
"ansi-nist","MinutiaType","ansi-nist:MinutiaType","ansi-nist","MinutiaIdentification","ansi-nist:MinutiaIdentification","0","unbounded","",990
"ansi-nist","MinutiaType","ansi-nist:MinutiaType","ansi-nist","PositionThetaAngleMeasure","ansi-nist:PositionThetaAngleMeasure","0","unbounded","",1000
"ansi-nist","MinutiaType","ansi-nist:MinutiaType","ansi-nist","MinutiaPosition","ansi-nist:MinutiaPosition","0","unbounded","",1010
"j","MissingPersonType","j:MissingPersonType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonCircumstance","j:MissingPersonCircumstance","0","unbounded",,10
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonDeclarationDate","j:MissingPersonDeclarationDate","0","unbounded",,30
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonDeclarationPerson","j:MissingPersonDeclarationPerson","0","unbounded",,40
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonDisappearanceCategory","j:MissingPersonDisappearanceCategory","0","unbounded",,60
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonFoundDate","j:MissingPersonFoundDate","0","unbounded",,80
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonFoundIndicator","j:MissingPersonFoundIndicator","0","unbounded",,90
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonFoundLocation","j:MissingPersonFoundLocation","0","unbounded",,100
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonIdentification","j:MissingPersonIdentification","0","unbounded",,120
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonInterestIndicator","j:MissingPersonInterestIndicator","0","unbounded","",125
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonLastSeenDate","j:MissingPersonLastSeenDate","0","unbounded",,130
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonLastSeenLocation","j:MissingPersonLastSeenLocation","0","unbounded",,140
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonLastSeenWitness","j:MissingPersonLastSeenWitness","0","unbounded",,160
"j","MissingPersonType","j:MissingPersonType","j","MissingPersonStatus","j:MissingPersonStatus","0","unbounded",,170
"geo","MovingObjectCollectionType","geo:MovingObjectCollectionType","mo","MovingObjectCollection","mo:MovingObjectCollection","1","unbounded","A moving (feature collection) object with a track of its past and/or projected positions at certain times.  See: FeatureCollection.",280
"geo","MovingObjectType","geo:MovingObjectType","mo","MovingObject","mo:MovingObject","1","unbounded","A moving (feature) object with a track of its past and/or projected positions at certain times.  See: Feature.",270
"geo","MultiCurveType","geo:MultiCurveType","gml","MultiCurve","gml:MultiCurve","1","unbounded","A geometry collection that includes one or more curves or line strings.",150
"geo","MultiGeometryType","geo:MultiGeometryType","gml","MultiGeometry","gml:MultiGeometry","1","unbounded","A geometry collection that includes one or more geometries, potentially of different types.",130
"geo","MultiPointType","geo:MultiPointType","gml","MultiPoint","gml:MultiPoint","1","unbounded","A geometry collection that includes one or more points.",140
"geo","MultiPolygonType","geo:MultiPolygonType","xls","MultiPolygon","xls:MultiPolygon","1","unbounded","A geometry collection that includes one or more Polygons.",410
"geo","MultiSiteLandmarkAddressType","geo:MultiSiteLandmarkAddressType","addr","MultiSiteLandmarkAddress","addr:MultiSiteLandmarkAddress","1","unbounded","A landmark address specified by two landmark names, where one landmark is inside the other.",640
"geo","MultiSurfaceType","geo:MultiSurfaceType","gml","MultiSurface","gml:MultiSurface","1","unbounded","A geometry collection that includes one or more surfaces or polygons.",160
"nc","NANPTelephoneNumberType","nc:NANPTelephoneNumberType","nc","TelephoneAreaCodeID","nc:TelephoneAreaCodeID","0","unbounded","",10
"nc","NANPTelephoneNumberType","nc:NANPTelephoneNumberType","nc","TelephoneExchangeID","nc:TelephoneExchangeID","0","unbounded","",20
"nc","NANPTelephoneNumberType","nc:NANPTelephoneNumberType","nc","TelephoneLineID","nc:TelephoneLineID","0","unbounded","",30
"nc","NANPTelephoneNumberType","nc:NANPTelephoneNumberType","nc","TelephoneSuffixID","nc:TelephoneSuffixID","0","unbounded","",40
"ansi-nist","NISTImageType","ansi-nist:NISTImageType","ansi-nist","ImageBitsPerPixelQuantity","ansi-nist:ImageBitsPerPixelQuantity","0","unbounded","",1330
"ansi-nist","NISTImageType","ansi-nist:NISTImageType","ansi-nist","ImageCaptureDetail","ansi-nist:ImageCaptureDetail","0","unbounded","",1340
"ansi-nist","NISTImageType","ansi-nist:NISTImageType","ansi-nist","ImageColorSpace","ansi-nist:ImageColorSpace","0","unbounded","",1350
"ansi-nist","NISTImageType","ansi-nist:NISTImageType","ansi-nist","ImageCommentText","ansi-nist:ImageCommentText","0","unbounded","",1370
"ansi-nist","NISTImageType","ansi-nist:NISTImageType","ansi-nist","ImageCompressionAlgorithm","ansi-nist:ImageCompressionAlgorithm","0","unbounded","",1380
