"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeeAssistantUSAttorneyIndicator","im:ICEEmployeeAssistantUSAttorneyIndicator","0","unbounded",,10
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeeAttorneyIndicator","im:ICEEmployeeAttorneyIndicator","0","unbounded",,20
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeeBadgeID","im:ICEEmployeeBadgeID","0","unbounded",,30
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeeK9Indicator","im:ICEEmployeeK9Indicator","0","unbounded",,40
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeePINID","im:ICEEmployeePINID","0","unbounded",,50
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeePayGradeNumeric","im:ICEEmployeePayGradeNumeric","0","unbounded",,60
"im","ICEEmployeeType","im:ICEEmployeeType","im","ICEEmployeeTitleText","im:ICEEmployeeTitleText","0","unbounded",,70
"im","ICEEmployeeType","im:ICEEmployeeType","im","ChainOfCustody","im:ChainOfCustody","0","unbounded",,80
"im","ICEOfficerType","im:ICEOfficerType","u","RoleOfPerson","u:RoleOfPerson","0","unbounded",,5
"im","ICEOfficerType","im:ICEOfficerType","im","ICEOfficerCodeText","im:ICEOfficerCodeText","0","unbounded",,10
"intel","IDAugmentationType","intel:IDAugmentationType","intel","AuthenticCodeText","intel:AuthenticCodeText","0","unbounded",,450
"intel","IDAugmentationType","intel:IDAugmentationType","intel","IDIssuingCountryCodeText","intel:IDIssuingCountryCodeText","0","unbounded",,460
"intel","IDAugmentationType","intel:IDAugmentationType","intel","IDIssuingStateName","intel:IDIssuingStateName","0","unbounded",,470
"intel","IDAugmentationType","intel:IDAugmentationType","intel","IDIssuingLocalityText","intel:IDIssuingLocalityText","0","unbounded",,480
"intel","IDAugmentationType","intel:IDAugmentationType","intel","PersonInID","intel:PersonInID","0","unbounded",,510
"intel","IdentityAssociationType","intel:IdentityAssociationType","intel","AuthenticatedIdentity","intel:AuthenticatedIdentity","0","unbounded",,10
"intel","IdentityAssociationType","intel:IdentityAssociationType","intel","PrimaryIdentity","intel:PrimaryIdentity","0","unbounded",,20
"intel","IdentityAssociationType","intel:IdentityAssociationType","intel","Identity","intel:Identity","0","unbounded",,30
"c","IdentityAssociationType","c:IdentityAssociationType","u","Person","u:Person","0","unbounded",,210
"c","IdentityAssociationType","c:IdentityAssociationType","c","Identity","c:Identity","0","unbounded",,220
"c","IdentityAssociationType","c:IdentityAssociationType","c","IdentityStolenIndicator","c:IdentityStolenIndicator","0","unbounded",,230
"intel","IDType","intel:IDType","intel","IDAugmentation","intel:IDAugmentation","0","unbounded",,10
"u","IDType","u:IDType","u","ID","u:ID","0","unbounded",,10
"j","IDType","j:IDType","j","IDAugmentation","j:IDAugmentation","0","unbounded",,10
"u","IDType","u:IDType","u","IDCategoryAbstract","u:IDCategoryAbstract","0","unbounded",,20
"u","IDType","u:IDType","u","IDCategoryDescriptionText","u:IDCategoryDescriptionText","0","unbounded",,30
"u","IDType","u:IDType","u","IDEffectiveDate","u:IDEffectiveDate","0","unbounded",,40
"u","IDType","u:IDType","u","IDExpirationDate","u:IDExpirationDate","0","unbounded",,50
"u","IDType","u:IDType","u","IDIssuingAuthorityText","u:IDIssuingAuthorityText","0","unbounded",,60
"u","IDType","u:IDType","u","IDJurisdictionValue","u:IDJurisdictionValue","0","unbounded",,70
"u","IDType","u:IDType","u","IDSourceText","u:IDSourceText","0","unbounded",,80
"u","IDType","u:IDType","u","IDStatus","u:IDStatus","0","unbounded",,90
"gs","IFCXMLType","gs:IFCXMLType","ex","iso_10303_28","ex:iso_10303_28","1","unbounded","Container for an ifcXML data exchange representing the architecture and engineering structure of a building.",520
"j","ImageAugmentationType","j:ImageAugmentationType","j","ImageFacialText","j:ImageFacialText","0","unbounded",,10
"j","ImageAugmentationType","j:ImageAugmentationType","j","ImageJuvenileIndicator","j:ImageJuvenileIndicator","0","unbounded",,20
"j","ImageAugmentationType","j:ImageAugmentationType","j","ImagePose","j:ImagePose","0","unbounded",,30
"j","ImageAugmentationType","j:ImageAugmentationType","j","ImageCategoryCode","j:ImageCategoryCode","0","unbounded",,50
"scr","ImageAugmentationType","scr:ImageAugmentationType","scr","ImageHorizontalPixelQuality","scr:ImageHorizontalPixelQuality","0","unbounded",,1730
"scr","ImageAugmentationType","scr:ImageAugmentationType","scr","ImageVerticalPixelQuality","scr:ImageVerticalPixelQuality","0","unbounded",,1740
"j","ImageType","j:ImageType","j","ImageAugmentation","j:ImageAugmentation","0","unbounded",,10
"u","ImageType","u:ImageType","u","ImageHeightValue","u:ImageHeightValue","0","unbounded",,10
"u","ImageType","u:ImageType","u","ImageLocation","u:ImageLocation","0","unbounded",,20
"u","ImageType","u:ImageType","u","ImageOperator","u:ImageOperator","0","unbounded",,30
"u","ImageType","u:ImageType","u","ImageWidthValue","u:ImageWidthValue","0","unbounded",,40
"scr","ImageType","scr:ImageType","scr","ImageAugmentation","scr:ImageAugmentation","0","unbounded",,1750
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","AttorneyRightsIndicator","im:AttorneyRightsIndicator","0","unbounded",,1510
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","PedestrianIndicator","im:PedestrianIndicator","0","unbounded",,1520
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","TreatAsAdultIndicator","im:TreatAsAdultIndicator","0","unbounded",,1530
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","PhoneUseRightsIndicator","im:PhoneUseRightsIndicator","0","unbounded",,1540
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","PhoneAttemptsQuantity","im:PhoneAttemptsQuantity","0","unbounded",,1550
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","PhoneAssistIndicator","im:PhoneAssistIndicator","0","unbounded",,1560
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","HearingRequestIndicator","im:HearingRequestIndicator","0","unbounded",,1570
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","HearingRightsIndicator","im:HearingRightsIndicator","0","unbounded",,1580
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","FacingHarmIndicator","im:FacingHarmIndicator","0","unbounded",,1590
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","ArrestMethod","im:ArrestMethod","0","unbounded",,1600
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","ConsulateRightsIndicator","im:ConsulateRightsIndicator","0","unbounded",,1610
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","AttorneyRequestIndicator","im:AttorneyRequestIndicator","0","unbounded",,1620
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","ArrestTime","im:ArrestTime","0","unbounded",,1630
"im","ImmigrationArrestType","im:ImmigrationArrestType","im","DistanceFromLandmarkMeasure","im:DistanceFromLandmarkMeasure","0","unbounded",,1640
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","SentenceTime","im:SentenceTime","0","unbounded",,1650
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","MedicationIndicator","im:MedicationIndicator","0","unbounded",,1660
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","BookOutOfficer","im:BookOutOfficer","0","unbounded",,1670
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","SearchOfficer","im:SearchOfficer","0","unbounded",,1680
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","BookInOfficer","im:BookInOfficer","0","unbounded",,1690
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","SentenceDate","im:SentenceDate","0","unbounded",,1700
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","ReleaseConditionText","im:ReleaseConditionText","0","unbounded",,1710
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","ProjectedReleaseDate","im:ProjectedReleaseDate","0","unbounded",,1720
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","MedicationText","im:MedicationText","0","unbounded",,1730
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","ActualReleaseDate","im:ActualReleaseDate","0","unbounded",,1740
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","InmateNumber","im:InmateNumber","0","unbounded",,1750
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","ReleaseReason","im:ReleaseReason","0","unbounded",,1760
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","DetainerLiftReason","im:DetainerLiftReason","0","unbounded",,1770
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","ConsulateNotifiedDate","im:ConsulateNotifiedDate","0","unbounded",,1780
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","BarracksCodeText","im:BarracksCodeText","0","unbounded",,1790
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","im","BaggageReceiptNumber","im:BaggageReceiptNumber","0","unbounded",,1800
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","ClassOfAdmissionClassificationCode","scr:ClassOfAdmissionClassificationCode","0","unbounded",,40
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","AdmitMaximumDayQuantity","scr:AdmitMaximumDayQuantity","0","unbounded",,1760
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","AdmitDefaultDayQuantity","scr:AdmitDefaultDayQuantity","0","unbounded",,1770
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","NSeersArrivalIndicator","scr:NSeersArrivalIndicator","0","unbounded",,1780
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","NSeersRequiredInfoIndicator","scr:NSeersRequiredInfoIndicator","0","unbounded",,1790
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","ClassOfAdmissionDurationBasisCategoryCodeText","scr:ClassOfAdmissionDurationBasisCategoryCodeText","0","unbounded",,1800
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","ClassOfAdmissionDurationBasisCategoryDescriptionText","scr:ClassOfAdmissionDurationBasisCategoryDescriptionText","0","unbounded",,1810
"scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType","scr","ClassOfAdmissionCode","scr:ClassOfAdmissionCode","0","unbounded",,1820
"im","ImmigrationStatusType","im:ImmigrationStatusType","im","ImmigrationStatusCodeText","im:ImmigrationStatusCodeText","0","unbounded",,10
"scr","ImmigrationStatusType","scr:ImmigrationStatusType","scr","ImmigrationStatusAugmentation","scr:ImmigrationStatusAugmentation","0","unbounded",,10
"j","IncidentFactorType","j:IncidentFactorType","j","IncidentFactorValue","j:IncidentFactorValue","0","unbounded",,10
"j","IncidentFactorType","j:IncidentFactorType","j","IncidentFactorDescriptionText","j:IncidentFactorDescriptionText","0","unbounded",,20
"j","IncidentFactorType","j:IncidentFactorType","j","IncidentFactorKnownIndicator","j:IncidentFactorKnownIndicator","0","unbounded",,30
"j","IncidentFactorType","j:IncidentFactorType","j","IncidentFactorSubCategoryText","j:IncidentFactorSubCategoryText","0","unbounded",,40
"j","IncidentFormType","j:IncidentFormType","j","IncidentFormComment","j:IncidentFormComment","0","unbounded",,10
"j","IncidentFormType","j:IncidentFormType","j","IncidentFormName","j:IncidentFormName","0","unbounded",,20
"j","IncidentFormType","j:IncidentFormType","j","IncidentFormSubmittedIndicator","j:IncidentFormSubmittedIndicator","0","unbounded",,30
"scr","IncidentLeadAssociationType","scr:IncidentLeadAssociationType","j","Incident","j:Incident","0","unbounded",,1820
"scr","IncidentLeadAssociationType","scr:IncidentLeadAssociationType","scr","Lead","scr:Lead","0","unbounded",,1830
"scr","IncidentPersonEncounterAssociationType","scr:IncidentPersonEncounterAssociationType","j","Incident","j:Incident","0","unbounded",,1840
"scr","IncidentPersonEncounterAssociationType","scr:IncidentPersonEncounterAssociationType","scr","Person","scr:Person","0","unbounded",,1860
"scr","IncidentPersonEncounterAssociationType","scr:IncidentPersonEncounterAssociationType","scr","Encounter","scr:Encounter","0","unbounded",,2100
"c","IncidentType","c:IncidentType","c","IncidentLocation","c:IncidentLocation","0","unbounded",,10
"j","IncidentType","j:IncidentType","j","IncidentArrest","j:IncidentArrest","0","unbounded",,10
"c","IncidentType","c:IncidentType","c","IncidentEvent","c:IncidentEvent","0","unbounded",,20
"j","IncidentType","j:IncidentType","j","IncidentArrestMadeIndicator","j:IncidentArrestMadeIndicator","0","unbounded",,20
"j","IncidentType","j:IncidentType","j","IncidentAssistingOfficial","j:IncidentAssistingOfficial","0","unbounded",,30
"c","IncidentType","c:IncidentType","c","IncidentJurisdictionalOrganization","c:IncidentJurisdictionalOrganization","0","unbounded",,30
"j","IncidentType","j:IncidentType","j","IncidentGeneralCategoryAbstract","j:IncidentGeneralCategoryAbstract","0","unbounded",,40
"c","IncidentType","c:IncidentType","c","IncidentObservationText","c:IncidentObservationText","0","unbounded",,40
"c","IncidentType","c:IncidentType","c","IncidentReportedNarrative","c:IncidentReportedNarrative","0","unbounded",,50
"j","IncidentType","j:IncidentType","j","IncidentCriminalIndicator","j:IncidentCriminalIndicator","0","unbounded",,60
"c","IncidentType","c:IncidentType","c","IncidentDayPeriodText","c:IncidentDayPeriodText","0","unbounded",,60
"j","IncidentType","j:IncidentType","j","IncidentDamagedProperty","j:IncidentDamagedProperty","0","unbounded",,70
"j","IncidentType","j:IncidentType","j","IncidentEntryPoint","j:IncidentEntryPoint","0","unbounded",,80
"j","IncidentType","j:IncidentType","j","IncidentEvidence","j:IncidentEvidence","0","unbounded",,90
"j","IncidentType","j:IncidentType","j","IncidentEvidenceHeldIndicator","j:IncidentEvidenceHeldIndicator","0","unbounded",,100
"j","IncidentType","j:IncidentType","j","IncidentExceptionalClearance","j:IncidentExceptionalClearance","0","unbounded",,110
"j","IncidentType","j:IncidentType","j","IncidentExceptionalClearanceDate","j:IncidentExceptionalClearanceDate","0","unbounded",,130
"j","IncidentType","j:IncidentType","j","IncidentExitPoint","j:IncidentExitPoint","0","unbounded",,140
"j","IncidentType","j:IncidentType","j","IncidentFactor","j:IncidentFactor","0","unbounded",,150
"j","IncidentType","j:IncidentType","j","IncidentForce","j:IncidentForce","0","unbounded",,160
"j","IncidentType","j:IncidentType","j","IncidentForceInvolvedIndicator","j:IncidentForceInvolvedIndicator","0","unbounded",,170
"j","IncidentType","j:IncidentType","j","IncidentForm","j:IncidentForm","0","unbounded",,180
"j","IncidentType","j:IncidentType","j","IncidentInjuryLevelText","j:IncidentInjuryLevelText","0","unbounded",,190
"j","IncidentType","j:IncidentType","j","IncidentInvolvedProperty","j:IncidentInvolvedProperty","0","unbounded",,200
"j","IncidentType","j:IncidentType","j","IncidentInvolvedStructure","j:IncidentInvolvedStructure","0","unbounded",,210
"j","IncidentType","j:IncidentType","j","IncidentLevel","j:IncidentLevel","0","unbounded",,220
"j","IncidentType","j:IncidentType","j","IncidentLightingCode","j:IncidentLightingCode","0","unbounded",,235
"j","IncidentType","j:IncidentType","j","IncidentMethodDescriptionText","j:IncidentMethodDescriptionText","0","unbounded",,240
"j","IncidentType","j:IncidentType","j","IncidentMinorInvolvedIndicator","j:IncidentMinorInvolvedIndicator","0","unbounded",,250
"j","IncidentType","j:IncidentType","j","IncidentNonPropertyItemText","j:IncidentNonPropertyItemText","0","unbounded",,260
"j","IncidentType","j:IncidentType","j","IncidentOfficialPresentIndicator","j:IncidentOfficialPresentIndicator","0","unbounded",,270
"j","IncidentType","j:IncidentType","j","IncidentPrintsRequestedIndicator","j:IncidentPrintsRequestedIndicator","0","unbounded",,280
"j","IncidentType","j:IncidentType","j","IncidentPropertyDisposition","j:IncidentPropertyDisposition","0","unbounded",,290
"j","IncidentType","j:IncidentType","j","IncidentRecoveredProperty","j:IncidentRecoveredProperty","0","unbounded",,300
"j","IncidentType","j:IncidentType","j","IncidentRecoveredVehicleQuantity","j:IncidentRecoveredVehicleQuantity","0","unbounded",,310
"j","IncidentType","j:IncidentType","j","IncidentReportingOfficial","j:IncidentReportingOfficial","0","unbounded",,320
"j","IncidentType","j:IncidentType","j","IncidentResponseOfficial","j:IncidentResponseOfficial","0","unbounded",,330
"j","IncidentType","j:IncidentType","j","IncidentResponseOrganization","j:IncidentResponseOrganization","0","unbounded",,340
"j","IncidentType","j:IncidentType","j","IncidentSeizedProperty","j:IncidentSeizedProperty","0","unbounded",,350
"j","IncidentType","j:IncidentType","j","IncidentServiceCall","j:IncidentServiceCall","0","unbounded",,360
"j","IncidentType","j:IncidentType","j","IncidentSourceText","j:IncidentSourceText","0","unbounded",,370
"j","IncidentType","j:IncidentType","j","IncidentStolenProperty","j:IncidentStolenProperty","0","unbounded",,380
"j","IncidentType","j:IncidentType","j","IncidentStolenVehicleQuantity","j:IncidentStolenVehicleQuantity","0","unbounded",,390
"j","IncidentType","j:IncidentType","j","IncidentStructuresEnteredQuantity","j:IncidentStructuresEnteredQuantity","0","unbounded",,400
"j","IncidentType","j:IncidentType","j","IncidentSubject","j:IncidentSubject","0","unbounded",,410
"j","IncidentType","j:IncidentType","j","IncidentSubjectOrganization","j:IncidentSubjectOrganization","0","unbounded",,420
"j","IncidentType","j:IncidentType","j","IncidentSubjectWeapon","j:IncidentSubjectWeapon","0","unbounded",,430
"j","IncidentType","j:IncidentType","j","IncidentSupervisingOfficial","j:IncidentSupervisingOfficial","0","unbounded",,440
"j","IncidentType","j:IncidentType","j","IncidentSurroundingLocation","j:IncidentSurroundingLocation","0","unbounded",,450
"j","IncidentType","j:IncidentType","j","IncidentTarget","j:IncidentTarget","0","unbounded",,460
"j","IncidentType","j:IncidentType","j","IncidentTrafficAccidentInvolvedIndicator","j:IncidentTrafficAccidentInvolvedIndicator","0","unbounded",,470
"j","IncidentType","j:IncidentType","j","IncidentGeneralCategoryCode","j:IncidentGeneralCategoryCode","0","unbounded",,480
"j","IncidentType","j:IncidentType","j","IncidentVictim","j:IncidentVictim","0","unbounded",,490
"j","IncidentType","j:IncidentType","j","IncidentWeaponInvolvedIndicator","j:IncidentWeaponInvolvedIndicator","0","unbounded",,510
"j","IncidentType","j:IncidentType","j","IncidentWeatherCode","j:IncidentWeatherCode","0","unbounded",,515
"j","IncidentType","j:IncidentType","j","IncidentWitness","j:IncidentWitness","0","unbounded",,520
"j","InjuryAugmentationType","j:InjuryAugmentationType","c","InjuryCauser","c:InjuryCauser","0","unbounded",,5
"j","InjuryAugmentationType","j:InjuryAugmentationType","j","InjuryCategoryCode","j:InjuryCategoryCode","0","unbounded",,20
"c","InjuryType","c:InjuryType","c","InjuryCategoryText","c:InjuryCategoryText","0","unbounded",,10
"j","InjuryType","j:InjuryType","j","InjuryAugmentation","j:InjuryAugmentation","0","unbounded",,10
"c","InjuryType","c:InjuryType","c","InjuryDate","c:InjuryDate","0","unbounded",,20
"c","InjuryType","c:InjuryType","c","InjuryDescriptionText","c:InjuryDescriptionText","0","unbounded",,30
"c","InjuryType","c:InjuryType","c","InjuryLocationText","c:InjuryLocationText","0","unbounded",,40
"c","InjuryType","c:InjuryType","c","InjurySeverityText","c:InjurySeverityText","0","unbounded",,50
"c","InjuryType","c:InjuryType","c","InjuryTime","c:InjuryTime","0","unbounded",,60
"c","InjuryType","c:InjuryType","c","InjuryTreatmentEndDate","c:InjuryTreatmentEndDate","0","unbounded",,80
"c","InjuryType","c:InjuryType","c","InjuryTreatmentStartDate","c:InjuryTreatmentStartDate","0","unbounded",,90
"c","InjuryType","c:InjuryType","c","InjuryTreatmentText","c:InjuryTreatmentText","0","unbounded",,100
"c","InjuryType","c:InjuryType","c","InjuryTreatmentProvider","c:InjuryTreatmentProvider","0","unbounded",,112
"c","InsuranceType","c:InsuranceType","c","InsurancePolicyID","c:InsurancePolicyID","0","unbounded",,10
"c","InsuranceType","c:InsuranceType","c","InsuranceCarrierID","c:InsuranceCarrierID","0","unbounded",,20
"c","InsuranceType","c:InsuranceType","c","InsuranceCarrierName","c:InsuranceCarrierName","0","unbounded",,30
"c","InsuranceType","c:InsuranceType","c","InsuranceActiveIndicator","c:InsuranceActiveIndicator","0","unbounded",,40
"c","InsuranceType","c:InsuranceType","c","InsuranceCancellationDate","c:InsuranceCancellationDate","0","unbounded",,50
"c","InsuranceType","c:InsuranceType","c","InsuranceCertifiedDate","c:InsuranceCertifiedDate","0","unbounded",,60
"c","InsuranceType","c:InsuranceType","c","InsuranceCoverageCategoryAbstract","c:InsuranceCoverageCategoryAbstract","0","unbounded",,80
"c","InsuranceType","c:InsuranceType","c","InsuranceCoveredProperty","c:InsuranceCoveredProperty","0","unbounded",,90
"c","InsuranceType","c:InsuranceType","c","InsuranceEffectiveDate","c:InsuranceEffectiveDate","0","unbounded",,100
"c","InsuranceType","c:InsuranceType","c","InsuranceEndDate","c:InsuranceEndDate","0","unbounded",,110
"c","InsuranceType","c:InsuranceType","c","InsurancePersonalIndicator","c:InsurancePersonalIndicator","0","unbounded",,120
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyRegistrationID","c:IntellectualPropertyRegistrationID","0","unbounded",,10
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyBusinessAreaText","c:IntellectualPropertyBusinessAreaText","0","unbounded",,20
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyCreationDate","c:IntellectualPropertyCreationDate","0","unbounded",,30
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyCreationEventText","c:IntellectualPropertyCreationEventText","0","unbounded",,40
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyRegistrationDate","c:IntellectualPropertyRegistrationDate","0","unbounded",,50
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyTerminationDate","c:IntellectualPropertyTerminationDate","0","unbounded",,60
"c","IntellectualPropertyType","c:IntellectualPropertyType","c","IntellectualPropertyTerminationEventText","c:IntellectualPropertyTerminationEventText","0","unbounded",,70
"gs","IntersectionAddressType","gs:IntersectionAddressType","addr","IntersectionAddress","addr:IntersectionAddress","1","unbounded","An address specified by the names of two thoroughfare addresses.",590
"scr","InterviewEncounterType","scr:InterviewEncounterType","scr","RecordingMethodText","scr:RecordingMethodText","0","unbounded",,1870
"scr","InterviewEncounterType","scr:InterviewEncounterType","scr","StatementIndicator","scr:StatementIndicator","0","unbounded",,1880
"scr","InterviewEncounterType","scr:InterviewEncounterType","scr","TransportTimeText","scr:TransportTimeText","0","unbounded",,1890
"scr","InterviewEncounterType","scr:InterviewEncounterType","scr","UnverifiedParticipantName","scr:UnverifiedParticipantName","0","unbounded",,1900
"scr","InterviewEncounterType","scr:InterviewEncounterType","scr","InterviewStatement","scr:InterviewStatement","0","unbounded",,1910
"scr","InterviewStatementType","scr:InterviewStatementType","scr","StatementReviewDate","scr:StatementReviewDate","0","unbounded",,1920
"scr","InterviewStatementType","scr:InterviewStatementType","scr","StatementSignedDate","scr:StatementSignedDate","0","unbounded",,1930
"scr","InterviewStatementType","scr:InterviewStatementType","scr","StatementText","scr:StatementText","0","unbounded",,1940
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationLevelText","c:IntoxicationLevelText","0","unbounded",,10
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationTestCategoryText","c:IntoxicationTestCategoryText","0","unbounded",,20
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationAlcoholInvolvedIndicator","c:IntoxicationAlcoholInvolvedIndicator","0","unbounded",,30
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationDrugInvolvedIndicator","c:IntoxicationDrugInvolvedIndicator","0","unbounded",,40
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationIntoxicantIllegalIndicator","c:IntoxicationIntoxicantIllegalIndicator","0","unbounded",,50
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationIntoxicantCategoryAbstract","c:IntoxicationIntoxicantCategoryAbstract","0","unbounded",,70
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationOverLimitIndicator","c:IntoxicationOverLimitIndicator","0","unbounded",,80
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationTestAdministrator","c:IntoxicationTestAdministrator","0","unbounded",,90
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationTestDate","c:IntoxicationTestDate","0","unbounded",,100
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationTestDescriptionText","c:IntoxicationTestDescriptionText","0","unbounded",,110
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationTestTime","c:IntoxicationTestTime","0","unbounded",,120
"c","IntoxicationType","c:IntoxicationType","c","IntoxicationRelatedActivity","c:IntoxicationRelatedActivity","0","unbounded",,130
"it","ItineraryType","it:ItineraryType","it","ItineraryName","it:ItineraryName","0","unbounded",,320
"it","ItineraryType","it:ItineraryType","it","ItineraryID","it:ItineraryID","0","unbounded",,330
"it","ItineraryType","it:ItineraryType","it","ItineraryArrivalDateTime","it:ItineraryArrivalDateTime","0","unbounded",,340
"it","ItineraryType","it:ItineraryType","it","ItineraryDepartureDateTime","it:ItineraryDepartureDateTime","0","unbounded",,350
"it","ItineraryType","it:ItineraryType","it","ItineraryLocationCategoryText","it:ItineraryLocationCategoryText","0","unbounded",,360
"c","JewelryStoneType","c:JewelryStoneType","c","JewelryStoneCategoryText","c:JewelryStoneCategoryText","0","unbounded",,10
"c","JewelryStoneType","c:JewelryStoneType","c","JewelryStoneCaratText","c:JewelryStoneCaratText","0","unbounded",,20
"c","JewelryStoneType","c:JewelryStoneType","c","JewelryStoneColorText","c:JewelryStoneColorText","0","unbounded",,30
"c","JewelryStoneType","c:JewelryStoneType","c","JewelryStoneCutText","c:JewelryStoneCutText","0","unbounded",,40
"c","JewelryStoneType","c:JewelryStoneType","c","JewelryStoneQuantity","c:JewelryStoneQuantity","0","unbounded",,50
"c","JewelryType","c:JewelryType","c","JewelryCategoryCode","c:JewelryCategoryCode","0","unbounded",,10
"c","JewelryType","c:JewelryType","c","JewelryCaratText","c:JewelryCaratText","0","unbounded",,20
"c","JewelryType","c:JewelryType","c","JewelryMetalText","c:JewelryMetalText","0","unbounded",,30
"c","JewelryType","c:JewelryType","c","JewelryStone","c:JewelryStone","0","unbounded",,40
"j","JudgePanelType","j:JudgePanelType","j","Judge","j:Judge","0","unbounded",,10
"j","JudgePanelType","j:JudgePanelType","j","JudgePanelID","j:JudgePanelID","0","unbounded",,20
"j","JudgePanelType","j:JudgePanelType","j","JudgePanelRequiredQuantity","j:JudgePanelRequiredQuantity","0","unbounded",,30
"j","JudgePanelType","j:JudgePanelType","j","JudgePanelTotalQuantity","j:JudgePanelTotalQuantity","0","unbounded",,40
"im","JudicialOfficialAugmentationType","im:JudicialOfficialAugmentationType","im","JudicialOfficialDescriptionText","im:JudicialOfficialDescriptionText","0","unbounded",,10
"j","JudicialOfficialBarMembershipType","j:JudicialOfficialBarMembershipType","j","JudicialOfficialBarID","j:JudicialOfficialBarID","0","unbounded",,10
"j","JudicialOfficialBarMembershipType","j:JudicialOfficialBarMembershipType","j","JudicialOfficialBarStatus","j:JudicialOfficialBarStatus","0","unbounded",,20
"j","JudicialOfficialType","j:JudicialOfficialType","u","RoleOfPerson","u:RoleOfPerson","0","unbounded",,5
"im","JudicialOfficialType","im:JudicialOfficialType","im","JudicialOfficialAugmentation","im:JudicialOfficialAugmentation","0","unbounded",,10
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialBarMembership","j:JudicialOfficialBarMembership","0","unbounded",,10
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialCourt","j:JudicialOfficialCourt","0","unbounded",,20
